,Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Location,Depth,Replicate,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
552,1948,2018,8,2.0,35.923983,14.3366,MT,Gnejna,21_30,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
553,1952,2018,8,2.0,35.923983,14.3366,MT,Gnejna,5_10,1,3.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
554,1956,2018,8,13.0,37.05056,10.96694,TN,El Argoub,5_10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1960,2018,8,13.0,37.08333,11.05139,TN,Ras Addar,1_3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1964,2018,8,14.0,37.03263,10.89848,TN,Ras Lahmar,1_3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,1968,2018,9,20.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
558,1969,2018,9,25.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
559,1971,2018,9,25.0,43.482667,16.321056,HR,Ciovo Jug,1_3,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
560,1973,2018,9,25.0,43.482667,16.321056,HR,Ciovo Jug,1_3,3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
561,1975,2018,9,25.0,43.482667,16.321056,HR,Ciovo Jug,1_3,4,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1976,2018,9,20.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1977,2018,9,25.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
564,1979,2018,9,25.0,43.489667,16.385611,HR,Ciovo Punta,1_3,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1981,2018,9,25.0,43.489667,16.385611,HR,Ciovo Punta,1_3,3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1983,2018,9,25.0,43.489667,16.385611,HR,Ciovo Punta,1_3,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1984,2018,9,20.0,43.507528,16.389361,HR,Marjan,1_3,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1985,2018,9,25.0,43.507528,16.389361,HR,Marjan,1_3,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
569,1987,2018,9,25.0,43.507528,16.389361,HR,Marjan,1_3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
570,1989,2018,9,25.0,43.507528,16.389361,HR,Marjan,1_3,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1991,2018,9,25.0,43.507528,16.389361,HR,Marjan,1_3,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1992,2018,9,,35.86413,12.882499,IT,Faraglioni di Linosa,11_20,1,4.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
573,2007,2018,9,,35.86413,12.882499,IT,Faraglioni di Linosa,21_30,1,10.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
574,2018,2018,9,,35.86413,12.882499,IT,Faraglioni di Linosa,5_10,1,8.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
575,2037,2018,9,,35.87511,12.864366,IT,Mannarazza,1_3,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
576,2041,2018,9,,35.87511,12.864366,IT,Mannarazza,11_20,1,8.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2043,2018,9,,35.87511,12.864366,IT,Mannarazza,11_20,2,9.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
578,2051,2018,9,,35.87511,12.864366,IT,Mannarazza,21_30,1,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2053,2018,9,,35.87511,12.864366,IT,Mannarazza,21_30,2,11.0,1.0,0.0,2.0,6.0,0.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
580,2061,2018,9,,35.87511,12.864366,IT,Mannarazza,5_10,1,16.0,1.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0
581,2063,2018,9,,35.87511,12.864366,IT,Mannarazza,5_10,2,17.0,0.0,0.0,0.0,8.0,2.0,0.0,21.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
582,2071,2018,9,,35.862072,12.8529,IT,Pozzolana,1_3,1,3.0,0.0,0.0,0.0,14.0,1.0,0.0,15.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
583,2087,2018,9,,35.862072,12.8529,IT,Pozzolana,11_20,1,4.0,1.0,0.0,0.0,10.0,2.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
584,2099,2018,9,,35.862072,12.8529,IT,Pozzolana,21_30,1,7.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
585,2111,2018,9,,35.862072,12.8529,IT,Pozzolana,5_10,1,4.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
586,2125,2018,9,4.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
587,2129,2018,9,4.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
588,2133,2018,9,4.0,35.9887,14.327666,MT,Cirkewa,21_30,1,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2137,2018,9,4.0,35.9887,14.327666,MT,Cirkewa,5_10,1,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
590,2141,2018,9,5.0,36.0531,14.188566,MT,Dwejra,1_3,1,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
591,2145,2018,9,5.0,36.0531,14.188566,MT,Dwejra,11_20,1,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2149,2018,9,5.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
593,2153,2018,9,5.0,36.0531,14.188566,MT,Dwejra,5_10,1,4.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
594,2157,2018,9,3.0,35.923983,14.3366,MT,Gnejna,1_3,1,5.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
595,2161,2018,9,3.0,35.923983,14.3366,MT,Gnejna,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2162,2018,9,3.0,35.923983,14.3366,MT,Gnejna,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2164,2018,9,3.0,35.923983,14.3366,MT,Gnejna,11_20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2166,2018,9,3.0,35.923983,14.3366,MT,Gnejna,11_20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2168,2018,9,3.0,35.923983,14.3366,MT,Gnejna,11_20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2169,2018,9,3.0,35.923983,14.3366,MT,Gnejna,21_30,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2173,2018,9,3.0,35.923983,14.3366,MT,Gnejna,5_10,1,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
602,2177,2018,10,,44.913888,13.715833,HR,Grunj,1_3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2185,2018,10,,44.913888,13.715833,HR,Grunj,11_20,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2193,2018,10,,44.913888,13.715833,HR,Grunj,21_30,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2196,2018,10,,44.913888,13.715833,HR,Grunj,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,2198,2018,10,,44.913888,13.715833,HR,Grunj,21_30,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2202,2018,10,,44.913888,13.715833,HR,Grunj,21_30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2204,2018,10,,44.913888,13.715833,HR,Grunj,21_30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2205,2018,10,,44.913888,13.715833,HR,Grunj,5_10,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2213,2018,10,,44.897222,13.762222,HR,Jerolim,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2221,2018,10,,44.897222,13.762222,HR,Jerolim,11_20,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2229,2018,10,,44.897222,13.762222,HR,Jerolim,21_30,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2232,2018,10,,44.897222,13.762222,HR,Jerolim,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,2234,2018,10,,44.897222,13.762222,HR,Jerolim,21_30,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
615,2238,2018,10,,44.897222,13.762222,HR,Jerolim,21_30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2240,2018,10,,44.897222,13.762222,HR,Jerolim,21_30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2241,2018,10,,44.897222,13.762222,HR,Jerolim,5_10,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2249,2018,10,,44.941266,13.736388,HR,Mali Brijun,1_3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
619,2257,2018,10,,44.941266,13.736388,HR,Mali Brijun,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,2258,2018,10,,44.941266,13.736388,HR,Mali Brijun,11_20,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
621,2263,2018,10,,44.941266,13.736388,HR,Mali Brijun,11_20,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2267,2018,10,,44.941266,13.736388,HR,Mali Brijun,21_30,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2270,2018,10,,44.941266,13.736388,HR,Mali Brijun,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,2272,2018,10,,44.941266,13.736388,HR,Mali Brijun,21_30,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2276,2018,10,,44.941266,13.736388,HR,Mali Brijun,21_30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2278,2018,10,,44.941266,13.736388,HR,Mali Brijun,21_30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2279,2018,10,,44.941266,13.736388,HR,Mali Brijun,5_10,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2287,2018,10,,44.8877,13.75136,HR,Peneda,1_3,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2295,2018,10,,44.8877,13.75136,HR,Peneda,11_20,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
630,2303,2018,10,,44.8877,13.75136,HR,Peneda,21_30,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2311,2018,10,,44.8877,13.75136,HR,Peneda,5_10,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2319,2018,10,1.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2323,2018,10,1.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2327,2018,10,1.0,43.507528,16.389361,HR,Marjan,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2331,2018,10,,35.87511,12.864366,IT,Mannarazza,1_3,1,0.0,0.0,0.0,0.0,20.0,0.0,0.0,27.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
636,2339,2018,10,,35.87511,12.864366,IT,Mannarazza,11_20,1,6.0,0.0,0.0,0.0,14.0,1.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
637,2345,2018,10,,35.87511,12.864366,IT,Mannarazza,21_30,1,8.0,1.0,0.0,2.0,8.0,1.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
638,2351,2018,10,,35.87511,12.864366,IT,Mannarazza,5_10,1,4.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
639,2357,2018,10,,35.862072,12.8529,IT,Pozzolana,11_20,1,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
640,2359,2018,10,,35.862072,12.8529,IT,Pozzolana,21_30,1,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2361,2018,10,,35.862072,12.8529,IT,Pozzolana,5_10,1,6.0,0.0,0.0,0.0,20.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
642,2363,2019,4,16.0,40.906866,9.6336,IT,Capo Ceraso,11_20,2,19.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
643,2365,2019,4,15.0,40.906866,9.6336,IT,Capo Ceraso,5_10,1,13.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2367,2019,4,23.0,40.87035,9.743266,IT,Molara,11_20,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
645,2369,2019,4,23.0,40.87035,9.743266,IT,Molara,5_10,2,28.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
646,2371,2019,4,22.0,40.875366,9.777716,IT,Molarotto,11_20,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
647,2373,2019,4,15.0,40.875366,9.777716,IT,Molarotto,5_10,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
648,2375,2019,7,19.0,40.906866,9.6336,IT,Capo Ceraso,11_20,1,22.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2377,2019,7,15.0,40.906866,9.6336,IT,Capo Ceraso,5_10,2,28.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
650,2379,2019,7,22.0,40.87035,9.743266,IT,Molara,11_20,3,34.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
651,2381,2019,7,19.0,40.87035,9.743266,IT,Molara,5_10,1,22.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2383,2019,7,15.0,40.875366,9.777716,IT,Molarotto,11_20,2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
653,2385,2019,7,12.0,40.875366,9.777716,IT,Molarotto,5_10,2,36.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
654,2387,2019,7,19.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
655,2391,2019,7,19.0,35.9887,14.327666,MT,Cirkewa,11_20,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2395,2019,7,19.0,35.9887,14.327666,MT,Cirkewa,21_30,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2399,2019,7,19.0,35.9887,14.327666,MT,Cirkewa,5_10,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
658,2403,2019,7,20.0,36.0531,14.188566,MT,Dwejra,1_3,1,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
659,2407,2019,7,20.0,36.0531,14.188566,MT,Dwejra,11_20,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
660,2411,2019,7,20.0,36.0531,14.188566,MT,Dwejra,21_30,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
661,2415,2019,7,20.0,36.0531,14.188566,MT,Dwejra,5_10,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
662,2419,2019,7,24.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
663,2423,2019,7,24.0,35.923983,14.3366,MT,Gnejna,11_20,1,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
664,2427,2019,7,24.0,35.923983,14.3366,MT,Gnejna,21_30,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
665,2431,2019,7,24.0,35.923983,14.3366,MT,Gnejna,5_10,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2435,2019,8,6.0,35.9887,14.327666,MT,Cirkewa,1_3,1,1.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
667,2439,2019,8,6.0,35.9887,14.327666,MT,Cirkewa,11_20,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
668,2443,2019,8,6.0,35.9887,14.327666,MT,Cirkewa,21_30,1,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2447,2019,8,6.0,35.9887,14.327666,MT,Cirkewa,5_10,1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
670,2451,2019,8,7.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
671,2455,2019,8,7.0,36.0531,14.188566,MT,Dwejra,11_20,1,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
672,2459,2019,8,7.0,36.0531,14.188566,MT,Dwejra,21_30,1,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2463,2019,8,7.0,36.0531,14.188566,MT,Dwejra,5_10,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
674,2467,2019,8,10.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,4.0,2.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
675,2471,2019,8,10.0,35.923983,14.3366,MT,Gnejna,11_20,1,2.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2475,2019,8,10.0,35.923983,14.3366,MT,Gnejna,21_30,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2479,2019,8,10.0,35.923983,14.3366,MT,Gnejna,5_10,1,2.0,0.0,0.0,0.0,5.0,4.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
678,2483,2019,9,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2487,2019,9,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2491,2019,9,26.0,43.507528,16.389361,HR,Marjan,1_3,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2495,2019,9,13.0,35.9887,14.327666,MT,Cirkewa,1_3,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
682,2499,2019,9,13.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
683,2503,2019,9,13.0,35.9887,14.327666,MT,Cirkewa,21_30,1,3.0,0.0,0.0,2.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
684,2507,2019,9,13.0,35.9887,14.327666,MT,Cirkewa,5_10,1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
685,2511,2019,9,1.0,36.0531,14.188566,MT,Dwejra,1_3,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
686,2515,2019,9,1.0,36.0531,14.188566,MT,Dwejra,11_20,1,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
687,2519,2019,9,1.0,36.0531,14.188566,MT,Dwejra,21_30,1,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
688,2523,2019,9,1.0,36.0531,14.188566,MT,Dwejra,5_10,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
689,2527,2019,9,14.0,35.923983,14.3366,MT,Gnejna,1_3,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
690,2531,2019,9,14.0,35.923983,14.3366,MT,Gnejna,11_20,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
